categoryName;subcategoryName;lex;titleFr;titleEn;resp;effectiveDate;revisionDate;urlFr;urlEn;descriptionFr;descriptionEn;descFRHTML;descENHTML
Gouvernance;Facultés, Collèges et plateformes;1.2.9;Règlement d’organisation des Facultés de l’EPFL;Rules and Regulations Concerning the Organisation of EPFL Schools;Françoise Chardonnens;01.01.2017;13.04.2018;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/LEX-1.2.9.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/LEX-1.2.9_EN.pdf;"Le présent règlement définit la structure et l’organisation des Facultés de l’EPFL et règle les compétences et les tâches de ses organes.
Il définit également les commissions, les conférences de groupe et l’assemblée générale.

Annexes
Annexe 1: Liste des disciplines par Faculté (https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-1.2.9_annexe1.pdf)
Annexe 2: Liste des Facultés, sections, instituts et centres (https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-1.2.9_annexe2.pdf)";"These rules and regulations define the structure and organisation of EPFL Schools and determine the competences and tasks of its bodies.
They also define the Committees and General Assembly.

Annexes:
Annex 1: List of Disciplines by School (https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-1.2.9_annexe1_EN.pdf)
Annex 2: List of Schools, Sections, Institutes and Centres (https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-1.2.9_annexe2_EN.pdf)";"<p>Le pr&eacute;sent r&egrave;glement d&eacute;finit la structure et l&rsquo;organisation des Facult&eacute;s de l&rsquo;EPFL et r&egrave;gle les comp&eacute;tences et les t&acirc;ches de ses organes.<br />Il d&eacute;finit &eacute;galement les commissions, les conf&eacute;rences de groupe et l&rsquo;assembl&eacute;e g&eacute;n&eacute;rale.</p>
<p>Annexes<br />Annexe 1: <a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-1.2.9_annexe1.pdf"">Liste des disciplines par Facult&eacute;</a> <br />Annexe 2: <a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-1.2.9_annexe2.pdf"">Liste des Facult&eacute;s, sections, instituts et centres</a> </p>";"<p>These rules and regulations define the structure and organisation of EPFL Schools and determine the competences and tasks of its bodies.<br />They also define the Committees and General Assembly.</p>
<p>Annexes:<br />Annex 1: <a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-1.2.9_annexe1_EN.pdf"">List of Disciplines by School</a><br />Annex 2: <a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-1.2.9_annexe2_EN.pdf"">List of Schools, Sections, Institutes and Centres</a></p>"
Gouvernance;Facultés, Collèges et plateformes;1.2.10;Règlement d’organisation des plateformes technologiques de l’EPFL;Regulations concerning the organisation of EPFL Core Facilities;Sibyl Baechtold;30.04.2018;30.04.2018;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/LEX-1.2.10.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/LEX-1.2.10_EN.pdf;"Le présent règlement définit la structure et l’organisation des Plateformes technologiques de l’EPFL et règle les compétences et les tâches de ses organes.
Annexe 1: Plateformes technologiques de l’EPFL administrativement rattachées à la Vice-présidence pour la recherche. (https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-1.2.10_annexe1.pdf)";"The present regulations define the structure and organisation of the EPFL Core Facilities and govern the tasks and areas of authority of their bodies.
Annex 1: EPFL Core Facilities administratively attached to the Vice Presidency for Research (https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-1.2.10_ENA1.pdf)";"<p>Le pr&eacute;sent r&egrave;glement d&eacute;finit la structure et l&rsquo;organisation des Plateformes technologiques de l&rsquo;EPFL et r&egrave;gle les comp&eacute;tences et les t&acirc;ches de ses organes.</p>
<p>Annexe 1: <a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-1.2.10_annexe1.pdf"">Plateformes technologiques de l&rsquo;EPFL administrativement rattach&eacute;es &agrave; la Vice-pr&eacute;sidence pour la recherche</a>.</p>";"<p>The present regulations define the structure and organisation of the EPFL Core Facilities and govern the tasks and areas of authority of their bodies.<br />Annex 1: <a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-1.2.10_ENA1.pdf"">EPFL Core Facilities administratively attached to the Vice Presidency for Research</a> </p>"
Gouvernance;Fundraising;1.10.1;Directive concernant le sponsoring et le mécénat à l’EPFL ;Directive on Sponsorship and Patronage at EPFL ;Françoise Chardonnens;15.07.2014;01.01.2017;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.10.1_d_sponsoring_mecenat_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.10.1_d_sponsoring_mecenat_an.pdf;"Le contexte de compétition internationale couplée à une stagnation des ressources budgétaires a amené l’EPFL à développer une politique plus intense pour la recherche de nouvelles sources de financement telles que mécénat et sponsoring pour soutenir le financement ses missions, soit la formation, la recherche et la valorisation. Ces financements peuvent être alloués par contrat à des buts généraux, tels que le financement de la recherche, de la formation ou de l’infrastructure de l’EPFL ou des buts spécifiques.
Voir aussi Ordonnance concernant la gestion de l'immobilier et la logistique de la Confédération. (http://www.admin.ch/ch/f/rs/c172_010_21.html)";"The context of international competition coupled with stagnant budget resources has led EPFL to develop a more proactive policy to identify new sources of funding, such as patronage and sponsorship, to help finance its missions of education, research and technology transfer. Such funds may be allocated by contract to general goals, such as funding for research, education or EPFL infrastructure, or to specific projects.
See also Ordonnance concernant la gestion de l'immobilier et la logistique de la Confédération. (http://www.admin.ch/ch/f/rs/c172_010_21.html)";"<p>Le contexte de comp&eacute;tition internationale coupl&eacute;e &agrave; une stagnation des ressources budg&eacute;taires a amen&eacute; l&rsquo;EPFL &agrave; d&eacute;velopper une politique plus intense pour la recherche de nouvelles sources de financement telles que m&eacute;c&eacute;nat et sponsoring pour soutenir le financement ses missions, soit la formation, la recherche et la valorisation. Ces financements peuvent &ecirc;tre allou&eacute;s par contrat &agrave; des buts g&eacute;n&eacute;raux, tels que le financement de la recherche, de la formation ou de l&rsquo;infrastructure de l&rsquo;EPFL ou des buts sp&eacute;cifiques.<br /> Voir aussi <a href=""http://www.admin.ch/ch/f/rs/c172_010_21.html"">Ordonnance concernant la gestion de l'immobilier et la logistique de la Conf&eacute;d&eacute;ration</a>. </p>";"<p>The context of international competition coupled with stagnant budget resources has led EPFL to develop a more proactive policy to identify new sources of funding, such as patronage and sponsorship, to help finance its missions of education, research and technology transfer. Such funds may be allocated by contract to general goals, such as funding for research, education or EPFL infrastructure, or to specific projects.<br /> See also <a href=""http://www.admin.ch/ch/f/rs/c172_010_21.html"">Ordonnance concernant la gestion de l'immobilier et la logistique de la Conf&eacute;d&eacute;ration</a>. </p>"
Gouvernance;Déontologie et éthique;1.3.3;Directive concernant la citation et la référence des sources dans les travaux écrits rendus par les étudiants;Directive concerning the citing and referencing of sources of information in written work submitted by students;Françoise Chardonnens;01.01.2013;01.01.2017;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.3.3_dir_plagiat_etudiant_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.3.3_dir_plagiat_etudiant_an.pdf;"Pour s’assurer que les étudiants de l’EPFL citent et référencent correctement les sources d’information dans leurs travaux d’études, la Direction de l’EPFL a édicté cette directive qui rappelle de manière simple et concise les principes à respecter. Cette directive définit également la notion de plagiat, qui est la conséquence du non-respect de ces principes.
Voir aussi : https://citation.epfl.ch/

Ce site est dédié aux étudiants, doctorants, chercheurs et enseignants. Il expose pourquoi citer, que citer, comment citer, en rappelant les règles et en donnant des exemples.";"To ensure that EPFL students cite and reference information sources correctly in their written work, the EPFL Direction has issued this directive that states clearly and concisely the principles that must be adhered to. The directive also defines the notion of plagiarism, which is the result of failure to respect these principles.
See also : https://citation.epfl.ch/

This website is dedicated to students, PhD students, researchers and lecturers. It sets out what should be cited why and how, recalls the rules and provides examples.";"Pour s’assurer que les étudiants de l’EPFL citent et référencent correctement les sources d’information dans leurs travaux d’études, la Direction de l’EPFL a édicté cette directive qui rappelle de manière simple et concise les principes à respecter. Cette directive définit également la notion de plagiat, qui est la conséquence du non-respect de ces principes.
Voir aussi : https://citation.epfl.ch

Ce site est dédié aux étudiants, doctorants, chercheurs et enseignants. Il expose pourquoi citer, que citer, comment citer, en rappelant les règles et en donnant des exemples.";"<p>To ensure that EPFL students cite and reference information sources correctly in their written work, the EPFL Direction has issued this directive that states clearly and concisely the principles that must be adhered to. The directive also defines the notion of plagiarism, which is the result of failure to respect these principles.<br /> See also : <a href=""https://citation.epfl.ch"">https://citation.epfl.ch</a><br /> <br /> This website is dedicated to students, PhD students, researchers and lecturers. It sets out what should be cited why and how, recalls the rules and provides examples.</p>"
Gouvernance;Déontologie et éthique;1.3.4;Statuts du Comité d’éthique de la recherche humaine de l’EPFL;Statutes of the EPFL Human Research Ethics Committee;Caroline Vandevyver;01.01.2017;13.04.2018;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/LEX-1.3.4.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/LEX-1.3.4_EN.pdf;Ces statuts précisent la mission, la composition, l’organisation et les règles de décision du comité d’éthique de la recherche humaine de l’EPFL;These Statues specify the mission, the composition, the organisation and the decision-making rules of the  EPFL Human Research Ethics Committee.;Ces statuts précisent la mission, la composition, l’organisation et les règles de décision du comité d’éthique de la recherche humaine de l’EPFL;These Statues specify the mission, the composition, the organisation and the decision-making rules of the  EPFL Human Research Ethics Committee.
Gouvernance;Déontologie et éthique;1.3.5;Statuts du Comité d’éthique de l’expérimentation animale de l’EPFL;Statutes of the EPFL Animal Research Ethics Committee;Xavier Warot;29.01.2019;29.01.2019;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/LEX-1.3.5.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/LEX-1.3.5_EN.pdf;Ces statuts précisent la mission, la composition, l’organisation et les règles de décision du comité d’éthique de l’expérimentation animale de l’EPFL (AREC).;These statutes specify the mission, the composition, the organization and the decision-making rules of the EPFL Animal Research Ethics Committee (AREC).;Ces statuts précisent la mission, la composition, l’organisation et les règles de décision du comité d’éthique de l’expérimentation animale de l’EPFL (AREC).;These statutes specify the mission, the composition, the organization and the decision-making rules of the EPFL Animal Research Ethics Committee (AREC).
Gouvernance;Risk Management;1.4.0.1;Politique de gestion des risques et de l’assurance AFF;Politique de gestion des risques et de l’assurance AFF;Caroline Kuyper;24.09.2010;15.07.2019;https://www.efv.admin.ch/efv/fr/home/themen/finanzpolitik_grundlagen/risiko_versicherungspolitik.html;https://www.efv.admin.ch/efv/fr/home/themen/finanzpolitik_grundlagen/risiko_versicherungspolitik.html;Liste de documents publiés par l’Administration fédérale des finances (AFF) concernant la gestion des risques.;List of documents published by the Federal Finance Administration (FFA) concerning risk management.;Liste de documents publiés par l’Administration fédérale des finances (AFF) concernant la gestion des risques.;List of documents published by the Federal Finance Administration (FFA) concerning risk management.
Gouvernance;Risk Management;1.4.0.2;Règlement relatif aux comités du Conseil des EPF ;Règlement relatif aux comités du Conseil des EPF ;Françoise Chardonnens;13.12.2005;23.09.2008;https://www.ethrat.ch/sites/default/files/Reglement_comites_CEPF.pdf;https://www.ethrat.ch/sites/default/files/Reglement_comites_CEPF.pdf;Le présent règlement indique les compétences du Comité d’audit et du Comité des questions du personnel du CEPF.;These regulations define the competences of the Audit Committee and the Executive Committee.;Le présent règlement indique les compétences du Comité d’audit et du Comité des questions du personnel du CEPF.;These regulations define the competences of the Audit Committee and the Executive Committee.
Gouvernance;Risk Management;1.4.0.3;Directives du Conseil des EPF concernant la gestion des risques des EPF et des établissements de recherche;Directives du Conseil des EPF concernant la gestion des risques des EPF et des établissements de recherche;Hakim Hadjeres;04.07.2006;10.12.2014;https://www.ethrat.ch/sites/default/files/Directives_gestion_des_risques.pdf;https://www.ethrat.ch/sites/default/files/Directives_gestion_des_risques.pdf;"Les directives définissent les principes de la gestion des risques applicables aux EPF et aux établissements de recherche.

Elles règlent aussi les principes de financement des risques par les EPF et les établissements de recherche ainsi que la prise en charge des dommages et des coûts ainsi que la procédure à suivre par le Conseil des EPF envers la Confédération lors de sinistres importants.";"These directives define the risk management principles applicable to the EPFs and research establishments.
They also determine the principles regarding risk financing by the EPFs and research establishments and the damage and cost coverage as well as the procedure to be followed by the ETH Board vis-à-vis the Confederation in the event of large-scale damage.";"Les directives définissent les principes de la gestion des risques applicables aux EPF et aux établissements de recherche.

Elles règlent aussi les principes de financement des risques par les EPF et les établissements de recherche ainsi que la prise en charge des dommages et des coûts ainsi que la procédure à suivre par le Conseil des EPF envers la Confédération lors de sinistres importants.";"These directives define the risk management principles applicable to the EPFs and research establishments.
They also determine the principles regarding risk financing by the EPFs and research establishments and the damage and cost coverage as well as the procedure to be followed by the ETH Board vis-à-vis the Confederation in the event of large-scale damage."
Gouvernance;Risk Management;1.4.3;Règlement d’organisation du Risk Management à l’EPFL;Risk Management Regulations at EPFL;Caroline Kuyper;22.06.2009;03.09.2018;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.4.3_r_organisation_risk_management_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.4.3_r_organisation_risk_management_an.pdf;Le présent règlement définit l’organisation du Risk Management (RM) au sein de l’Ecole polytechnique fédérale de Lausanne (EPFL), l’organisation et les compétences décisionnelles du Comité Risk Management (CRM) et des comités qui lui sont rattachés.;These regulations define the organisation of Risk Management (RM) at the Ecole polytechnique fédérale de Lausanne (EPFL), the organisation and decision-making powers of the Risk Management Committee (CRM) and the committees attached to the latter.;Le présent règlement définit l’organisation du Risk Management (RM) au sein de l’Ecole polytechnique fédérale de Lausanne (EPFL), l’organisation et les compétences décisionnelles du Comité Risk Management (CRM) et des comités qui lui sont rattachés.;These regulations define the organisation of Risk Management (RM) at the Ecole polytechnique fédérale de Lausanne (EPFL), the organisation and decision-making powers of the Risk Management Committee (CRM) and the committees attached to the latter.
Gouvernance;Fondations;1.11.1;Directive concernant les règles applicables aux employé(e)s de l’EPFL siégeant en tant que représentant de l’EPFL dans un Conseil de Fondation;Directive on the Rules Applicable to EPFL Employees Serving as EPFL Representatives on a Foundation Board;Françoise Chardonnens;01.10.2015;13.04.2018;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.11.1_dir_regles_applicables_conseil_fondation_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.11.1_dir_regles_applicables_conseil_fondation_en.pdf;"Cette directive a pour objectif de préciser les règles applicables aux employé(e(s) de l’EPFL siégeant en tant que repésentant de l’EPFL au sein d’un Conseil de Fondation.

L’annexe suivante complète cette directive:

Modèle de décision pour la désignation d’un représentant de l’EPFL dans un Conseil de Fondation (https://polylex.epfl.ch/wp-content/uploads/2019/01/1.11.1_modele_decision_representant_EPFL_conseil_de_fondation_fr.docx)";"This directive clarifies the Rules Applicable to EPFL Employees Serving as EPFL Representatives on a Foundation Board.

The following appendix completes this directive:

Decision template “Appointment of <Member’s name> as EPFL representative on the Board of Trustees of the <Foundation’s name> Foundation” (https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-1.11.1_annexe1_EN.docx)";"<p>Cette directive a pour objectif de pr&eacute;ciser les r&egrave;gles applicables aux employ&eacute;(e(s) de l&rsquo;EPFL si&eacute;geant en tant que rep&eacute;sentant de l&rsquo;EPFL au sein d&rsquo;un Conseil de Fondation.</p>
<p>L&rsquo;annexe suivante compl&egrave;te cette directive:</p>
<p><a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/1.11.1_modele_decision_representant_EPFL_conseil_de_fondation_fr.docx"">Mod&egrave;le de d&eacute;cision pour la d&eacute;signation d&rsquo;un repr&eacute;sentant de l&rsquo;EPFL dans un Conseil de Fondation</a> </p>";"<p>This directive clarifies the Rules Applicable to EPFL Employees Serving as EPFL Representatives on a Foundation Board.</p>
<p>The following appendix completes this directive:</p>
<p><a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-1.11.1_annexe1_EN.docx"">Decision template &ldquo;Appointment of &lt;Member&rsquo;s name&gt; as EPFL representative on the Board of Trustees of the &lt;Foundation&rsquo;s name&gt; Foundation&rdquo;</a></p>"
Gouvernance;Sécurité;1.5.1;Directive en matière de santé et sécurité du travail (DSST);Directive concerning occupational health and safety (DSST);Eric Du Pasquier;01.12.2012;13.04.2018;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.5.1_dir_sante_securite_travail_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.5.1_dir_sante_securite_travail_eng.pdf;La présente directive règle les compétences en matière de sécurité et santé au travail (SST). Elle précise la responsabilité de l’ensemble des acteurs qui doivent travailler en réseau à l’EPFL. Elle s’inscrit aussi dans le cadre de la gestion des risques (risk management), tant au niveau du CEPF que de l’EPFL.;The present directive determines the assignment of functions relating to health and safety in the workplace. It specifies the responsibilities of all the actors who must work as part of a network at EPFL. It also forms an integral part of risk management, at both CEPF and EPFL levels.;La présente directive règle les compétences en matière de sécurité et santé au travail (SST). Elle précise la responsabilité de l’ensemble des acteurs qui doivent travailler en réseau à l’EPFL. Elle s’inscrit aussi dans le cadre de la gestion des risques (risk management), tant au niveau du CEPF que de l’EPFL.;The present directive determines the assignment of functions relating to health and safety in the workplace. It specifies the responsibilities of all the actors who must work as part of a network at EPFL. It also forms an integral part of risk management, at both CEPF and EPFL levels.
Gouvernance;Sécurité;1.5.2;Directive concernant l’interdiction de fumer dans les locaux de l’EPFL;Directive on Protection of Non-Smokers on EPFL Premises;Françoise Chardonnens;03.05.2004;13.04.2018;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.5.2_dir_protect_non_fumeurs_EPFL_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.5.2_dir_protect_non_fumeurs_EPFL_an.pdf;Cette directive règle l’absence de fumée dans les locaux de l’EPFL et protège les non-fumeurs des effets de la fumée passive.;This directive concerns the absence of smoke on the EPFL campus and the protection of non-smokers against the effects of passive smoking.;Cette directive règle l’absence de fumée dans les locaux de l’EPFL et protège les non-fumeurs des effets de la fumée passive.;This directive concerns the absence of smoke on the EPFL campus and the protection of non-smokers against the effects of passive smoking.
Gouvernance;Sécurité;1.5.3;Directive concernant la procédure interne pour les projets soumis à notification/autorisation selon l’OUC, l’ODE et l’OPTM;Directive concerning the internal procedure for projects subject to notification/authorisation according to the ContainO, RO and OPTM Ordinances ;Stéphane Karlen;12.09.2011;01.01.2017;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.5.3_dir_notifications_autorisations_selon_OUC_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.5.3_dir_notifications_autorisations_selon_OUC_an.pdf;"Cette directive règle l’utilisation d’organismes génétiquement modifiés (OGM) ou pathogènes en laboratoire qui est, dans la plupart des cas, soumise à une procédure de notification ou d’autorisation par l’OUC, voire par l’OPTM.
Annexe: Liste de contrôle pour la validation d’un laboratoire de sécurité biologique de niveau 2 (P2) (https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-1.5.3_annexe1.pdf)";"This directive determines the use of genetically modified organisms (GMOs) or pathogens in the laboratory, which is, in most cases, subjected to a notification or authorisation procedure by the OUC or OPTM.
Annex: Checklist for validation of Biosafety Level 2 Laboratory (P2) (https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-1.5.3_annexe1_EN.pdf)";"<p>Cette directive r&egrave;gle l&rsquo;utilisation d&rsquo;organismes g&eacute;n&eacute;tiquement modifi&eacute;s (OGM) ou pathog&egrave;nes en laboratoire qui est, dans la plupart des cas, soumise &agrave; une proc&eacute;dure de notification ou d&rsquo;autorisation par l&rsquo;OUC, voire par l&rsquo;OPTM.<br />Annexe: <a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-1.5.3_annexe1.pdf"">Liste de contr&ocirc;le pour la validation d&rsquo;un laboratoire de s&eacute;curit&eacute; biologique de niveau 2 (P2)</a></p>";"<p>This directive determines the use of genetically modified organisms (GMOs) or pathogens in the laboratory, which is, in most cases, subjected to a notification or authorisation procedure by the OUC or OPTM.<br />Annex: <a href=""https://polylex.epfl.ch/wp-content/uploads/2019/01/LEX-1.5.3_annexe1_EN.pdf"">Checklist for validation of Biosafety Level 2 Laboratory (P2)</a></p>"
Gouvernance;Sécurité;1.5.4;Directive concernant la gestion des organismes;Directive concerning organism management;Stéphane Karlen;12.09.2011;01.01.2017;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.5.4_dir_gestion_organismes_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.5.4_d_gestion_organismes_an.pdf;La présente directive définit les responsabilités et la procédure pour la gestion des organismes à l’EPFL.;The present directive defines the responsibilities and procedure regarding organism management at EPFL.;La présente directive définit les responsabilités et la procédure pour la gestion des organismes à l’EPFL.;The present directive defines the responsibilities and procedure regarding organism management at EPFL.
Gouvernance;Sécurité;1.5.5;Directive concernant le travail avec les nanomatériaux;Directive on working with nanomaterials;Eric Du Pasquier;13.05.2013;13.04.2018;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.5.5_Dir_travail_avec_nanomateriaux_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.5.5_Dir_travail_avec_nanomateriaux_an.pdf;Cette directive règle l’utilisation des nanoparticules en laboratoire et les mesures à mettre en place.;This directive determines the use of the nano material in the laboratory and the measures to set up.;Cette directive règle l’utilisation des nanoparticules en laboratoire et les mesures à mettre en place.;This directive determines the use of the nano material in the laboratory and the measures to set up.
Gouvernance;Sécurité;1.5.6;Directive relative au stockage des cylindres de gaz;Directive concerning the storage of gas cylinders;Eric Du Pasquier;10.06.2013;18.05.2018;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.5.6_dir_stockage_cylindres_gaz_fr.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.5.6_dir_stockage_cylindres_gaz_an.pdf;Cette directive règle les conditions de stockage des cylindres de gaz.;This directive defines the storage conditions of gas cylinders.;Cette directive règle les conditions de stockage des cylindres de gaz.;This directive defines the storage conditions of gas cylinders.
Gouvernance;Sécurité;1.5.7;Directive de stockage des liquides inflammables dans les locaux;Directive concerning the storage of flammable liquids on premises ;Eric Du Pasquier;10.06.2013;31.08.2018;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.5.7_dir_stockage_inflammables_dans_locaux_fr1.pdf;https://www.epfl.ch/about/overview/wp-content/uploads/2019/09/1.5.7_dir_stockage_inflammables_dans_locaux_an.pdf;Cette directive règle les conditions de stockage des inflammables dans les locaux.;This directive defines the storage conditions of inflammables on premises.;Cette directive règle les conditions de stockage des inflammables dans les locaux.;This directive defines the storage conditions of inflammables on premises.
